측정소명,년,월,PM2.5,PM10
보덕동,2020,1,19.850640113798008,25.60511363636364
보덕동,2020,2,18.841149773071105,25.92248062015504
보덕동,2020,3,14.496463932107496,25.8981612446959
보덕동,2020,4,14.06029411764706,27.2683284457478
보덕동,2020,5,13.57610241820768,24.60492040520984
보덕동,2020,6,14.463855421686748,23.68895800933126
보덕동,2020,7,9.445765230312036,14.789237668161435
보덕동,2020,8,14.89865871833085,21.8486646884273
보덕동,2020,9,11.192537313432837,20.081723625557206
보덕동,2020,10,13.664315937940762,26.927659574468084
보덕동,2020,11,16.04796511627907,29.781159420289853
보덕동,2020,12,19.15611814345992,30.76619718309859
보덕동,2020,13,14.974488853022798,24.76521704345883
보덕동,2021,1,16.401122019635345,33.8218793828892
보덕동,2021,2,19.4696734059098,36.129485179407176
보덕동,2021,3,17.024216524216524,54.969014084507045
보덕동,2021,4,13.650584795321638,38.49710144927536
보덕동,2021,5,14.232722143864596,36.049226441631504
보덕동,2021,6,15.03206106870229,27.47583081570997
보덕동,2021,7,9.582972582972584,17.227080394922424
보덕동,2021,8,10.08108108108108,19.02384291725105
보덕동,2021,9,6.503949447077409,12.634218289085544
보덕동,2021,10,9.838565022421523,14.89067055393586
보덕동,2021,11,14.2684766214178,23.947289156626507
보덕동,2021,12,14.752112676056338,22.94109396914446
보덕동,2021,13,13.403128115723078,28.133894386198843
보덕동,2022,1,17.332390381895333,24.77637130801688
보덕동,2022,2,17.183514774494558,25.813374805598755
보덕동,2022,3,17.919718309859157,33.585014409221905
보덕동,2022,4,14.329941860465116,26.80579710144928
보덕동,2022,5,15.514084507042254,25.69198312236287
보덕동,2022,6,10.66464339908953,15.262368815592204
보덕동,2022,7,11.271428571428572,14.41726618705036
보덕동,2022,8,10.028328611898017,13.140425531914891
보덕동,2022,9,8.84031007751938,15.450704225352112
보덕동,2022,10,9.144271570014144,14.646478873239436
보덕동,2022,11,15.600870827285922,25.28529839883552
보덕동,2022,12,15.704225352112676,24.843881856540083
보덕동,2022,13,13.627810686925388,21.64324705293119
보덕동,2023,1,19.176553672316384,31.273758865248222
보덕동,2023,2,19.105431309904155,27.94090202177294
보덕동,2023,3,20.29817158931083,51.00280504908836
보덕동,2023,4,18.727941176470587,58.02790014684288
보덕동,2023,5,15.33234859675037,26.33810888252149
보덕동,2023,6,13.336106489184692,18.944
보덕동,2023,7,13.17628705148206,17.370044052863435
보덕동,2023,8,9.04524886877828,13.028064992614476
보덕동,2023,9,6.711755233494364,11.592879256965944
보덕동,2023,10,10.219546742209632,16.666666666666668
보덕동,2023,11,11.776315789473683,17.497101449275362
보덕동,2023,12,15.593659942363113,24.507267441860463
보덕동,2023,13,14.374947205144844,26.182458235476687
보덕동,2024,1,15.173049645390073,20.98166431593794
보덕동,2024,2,13.5328,18.694174757281555
보덕동,2024,3,16.205382436260624,32.70679886685552
보덕동,2024,4,19.185401459854013,47.98394160583942
보덕동,2024,5,10.40785498489426,20.582831325301203
보덕동,2024,6,13.24468085106383,21.441964285714285
보덕동,2024,7,7.486404833836858,11.427719821162444
보덕동,2024,8,7.83884892086331,11.78601997146933
보덕동,2024,9,6.002902757619739,11.548621190130625
보덕동,2024,10,6.02332361516035,10.864431486880466
보덕동,2024,11,10.104651162790695,15.985486211901309
보덕동,2024,12,13.32722143864598,19.74507042253521
보덕동,2024,13,11.54437684219831,20.31239368841744
보람동,2021,11,21.532442748091604,43.88931297709924
보람동,2021,12,22.2425952045134,43.02407932011332
보람동,2021,13,21.887518976302502,43.456696148606284
보람동,2022,1,26.135593220338983,47.08923512747875
보람동,2022,2,22.686614173228342,44.78267716535433
보람동,2022,3,23.029619181946405,50.6887323943662
보람동,2022,4,18.91348973607038,47.32017543859649
보람동,2022,5,17.54943502824859,39.85694050991501
보람동,2022,6,15.001461988304094,30.238380809595203
보람동,2022,7,13.656294200848656,28.54985754985755
보람동,2022,8,8.091042584434655,23.655667144906744
보람동,2022,9,7.8515625,20.785046728971963
보람동,2022,10,11.797736916548798,27.552891396332864
보람동,2022,11,21.425757575757576,40.33181818181818
보람동,2022,12,19.516949152542374,35.0
보람동,2022,13,17.137963021522406,36.32095187059944
보람동,2023,1,21.690677966101696,44.1454802259887
보람동,2023,2,27.88125,49.2796875
보람동,2023,3,24.214689265536723,69.51977401129943
보람동,2023,4,21.02121212121212,72.31212121212121
보람동,2023,5,14.751412429378531,35.48728813559322
보람동,2023,6,13.60932944606414,27.17130307467057
보람동,2023,7,9.838297872340426,19.90184921763869
보람동,2023,8,10.036977491961414,22.432038834951456
보람동,2023,9,13.442073170731708,25.913846153846155
보람동,2023,10,18.237960339943346,33.63314447592068
보람동,2023,11,18.925547445255475,26.07227138643068
보람동,2023,12,26.433004231311703,34.88967468175389
보람동,2023,13,18.340202648319774,38.39653990918456
보람동,2024,1,28.063649222065063,35.85431400282886
보람동,2024,2,25.816666666666663,32.88804841149773
보람동,2024,3,22.80790960451977,40.703808180535965
보람동,2024,4,23.035036496350365,43.66131386861314
보람동,2024,5,19.22222222222222,31.49141965678627
보람동,2024,6,20.737609329446062,31.5
보람동,2024,7,14.159604519774012,22.375706214689263
보람동,2024,8,18.15373765867419,24.04654442877292
보람동,2024,9,13.831395348837209,19.9593023255814
보람동,2024,10,15.783898305084746,23.872881355932204
보람동,2024,11,17.59426847662142,26.935143288084465
보람동,2024,12,19.180281690140845,30.55070422535212
보람동,2024,13,19.865523295033547,30.31993216322286
보령항,2023,5,18.39308176100629,50.66939890710383
보령항,2023,6,12.417624521072796,27.602972399150744
보령항,2023,7,13.056842105263158,27.71859296482412
보령항,2023,8,14.483306836248012,37.73596358118361
보령항,2023,9,17.532608695652176,42.749618320610686
보령항,2023,10,27.23319027181688,58.2431654676259
보령항,2023,11,25.375184638109307,48.458333333333336
보령항,2023,12,33.85222381635581,57.05300859598854
보령항,2023,13,20.293007830690556,43.77888169622759
보령항,2024,1,34.546494992846924,57.04748201438849
보령항,2024,2,37.346564885496186,55.68949771689498
보령항,2024,3,36.57327586206897,66.13956834532374
보령항,2024,4,37.506006006006,73.61102831594634
보령항,2024,5,28.454545454545453,52.24103299856528
보령항,2024,6,21.024432809773124,46.14808362369338
보령항,2024,7,11.734421364985163,32.84580838323353
보령항,2024,8,17.705547652916074,40.57902298850575
보령항,2024,9,13.44,36.7398753894081
보령항,2024,10,26.472668810289388,42.674418604651166
보령항,2024,11,26.55267175572519,51.85030864197531
보령항,2024,12,17.845598845598847,40.6432664756447
보령항,2024,13,25.766852370020942,49.68411612485256
보산동,2020,1,38.75662251655629,44.84383954154728
보산동,2020,2,24.040123456790123,40.907407407407405
보산동,2020,3,21.262090483619343,49.26248216833096
보산동,2020,4,19.100583090379008,50.35225618631732
보산동,2020,5,17.019117647058824,34.2752808988764
보산동,2020,6,17.919330289193304,36.00729927007299
보산동,2020,7,11.273932253313696,17.558273381294963
보산동,2020,8,12.379066478076378,18.209103840682783
보산동,2020,9,9.675438596491228,15.681818181818182
보산동,2020,10,13.438880706921944,26.07533234859675
보산동,2020,11,18.228915662650603,36.42128279883382
보산동,2020,12,25.73974540311174,41.92786421499293
보산동,2020,13,19.06948721534687,34.29352001989765
보산동,2021,1,16.29925925925926,35.32336182336182
보산동,2021,2,23.24294670846395,44.971830985915496
보산동,2021,3,24.2354609929078,57.59375
보산동,2021,4,14.462462462462462,37.669117647058826
보산동,2021,5,15.787535410764873,48.30867709815078
보산동,2021,6,14.771260997067449,26.373900293255133
보산동,2021,7,11.2867332382311,18.81428571428572
보산동,2021,8,9.751497005988025,15.73293768545994
보산동,2021,9,5.22089552238806,12.393124065769806
보산동,2021,10,11.492242595204514,23.442877291960507
보산동,2021,11,21.943703703703704,41.038011695906434
보산동,2021,12,20.543140028288544,37.47592067988669
보산동,2021,13,15.753094827060812,33.261482915084265
보산동,2022,1,22.51766784452297,39.73714285714286
보산동,2022,2,22.868544600938968,37.838810641627546
보산동,2022,3,17.2998585572843,39.86752136752137
보산동,2022,4,16.588662790697676,46.900439238653
보산동,2022,5,14.172214182344428,33.04624277456647
보산동,2022,6,10.258720930232558,20.494169096209912
보산동,2022,7,10.324400564174894,18.64822695035461
보산동,2022,8,8.978070175438596,16.79325513196481
보산동,2022,9,8.463636363636363,16.903963414634145
보산동,2022,10,10.266949152542374,19.304101838755304
보산동,2022,11,22.1985401459854,36.14306569343066
보산동,2022,12,22.17588652482269,37.89985895627645
보산동,2022,13,15.5094293193851,30.298066496761425
보산동,2023,1,22.1287988422576,44.21739130434783
보산동,2023,2,25.52351097178684,43.990580847723706
보산동,2023,3,24.28672316384181,65.88135593220339
보산동,2023,4,16.440652818991097,58.28865979381443
보산동,2023,5,12.64731494920174,33.64488636363637
보산동,2023,6,11.70262390670554,25.720116618075803
보산동,2023,7,12.029745042492918,23.50141242937853
보산동,2023,8,8.45735294117647,16.640117994100294
보산동,2023,9,7.033794162826421,18.03495440729484
보산동,2023,10,11.36030534351145,25.61898016997167
보산동,2023,11,12.929824561403509,27.77062706270627
보산동,2023,12,16.827439886845827,32.901428571428575
보산동,2023,13,15.114007215920102,34.684209291223475
보산동,2024,1,20.07163323782235,33.63083451202263
보산동,2024,2,17.112676056338028,27.27741935483871
보산동,2024,3,16.428981348637016,45.80397727272727
보산동,2024,4,15.89149560117302,43.94143484626648
보산동,2024,5,11.293370944992947,25.651685393258425
보산동,2024,6,11.681751824817518,28.061313868613137
보산동,2024,7,8.574679943100996,19.026011560693643
보산동,2024,8,9.181132075471698,19.728323699421967
보산동,2024,9,5.4257274119448695,18.46319018404908
보산동,2024,10,8.854700854700855,21.7724039829303
보산동,2024,11,12.080174927113704,28.73607038123167
보산동,2024,12,13.052556818181818,34.093484419263454
보산동,2024,13,12.470740087024568,28.84884578960973
보성읍,2020,12,,
보성읍,2020,13,,
보성읍,2021,1,,
보성읍,2021,2,,
보성읍,2021,3,21.40315638450502,67.94736842105263
보성읍,2021,4,14.650224215246636,34.67930029154519
보성읍,2021,5,15.150568181818182,45.00286123032904
보성읍,2021,6,15.122356495468278,26.73684210526316
보성읍,2021,7,11.104633781763829,22.49233128834356
보성읍,2021,8,10.805309734513274,22.43353474320242
보성읍,2021,9,8.279346210995543,16.77994011976048
보성읍,2021,10,12.39,23.28981348637016
보성읍,2021,11,17.05990783410138,33.0260336906585
보성읍,2021,12,20.66857962697274,34.70697012802276
보성읍,2021,13,14.66340824653849,32.709499550454794
보성읍,2022,1,24.577363896848137,34.65056818181818
보성읍,2022,2,24.394321766561514,36.21943573667711
보성읍,2022,3,20.28045325779037,37.89929078014185
보성읍,2022,4,17.00328407224959,31.98738170347003
보성읍,2022,5,15.56515580736544,28.567335243553007
보성읍,2022,6,10.402941176470588,22.39324116743472
보성읍,2022,7,10.71,23.101328903654483
보성읍,2022,8,8.925501432664756,20.462365591397848
보성읍,2022,9,11.36036036036036,20.805513016845328
보성읍,2022,10,13.027536231884058,23.599137931034484
보성읍,2022,11,18.40793650793651,33.11544461778471
보성읍,2022,12,13.436548223350254,28.525
보성읍,2022,13,15.674283561123465,28.443836906150977
보성읍,2023,1,17.8312693498452,41.21825962910128
보성읍,2023,2,19.36694214876033,33.41269841269841
보성읍,2023,3,22.6774647887324,59.83943661971831
보성읍,2023,4,17.322108345534406,57.63689604685212
보성읍,2023,5,13.959537572254336,32.82178217821782
보성읍,2023,6,10.601769911504425,20.156573116691284
보성읍,2023,7,9.04874446085672,20.78165938864629
보성읍,2023,8,11.143472022955525,22.95761381475668
보성읍,2023,9,9.53662182361734,19.865185185185187
보성읍,2023,10,12.146892655367232,24.07637906647808
보성읍,2023,11,12.71273291925466,24.34049079754601
보성읍,2023,12,16.19942196531792,30.963224893917964
보성읍,2023,13,14.378914830333374,32.33918326248412
보성읍,2024,1,14.362984218077475,26.492242595204512
보성읍,2024,2,15.041284403669724,25.647149460708786
보성읍,2024,3,14.648562300319488,37.1193092621664
보성읍,2024,4,14.118942731277532,36.05278592375367
보성읍,2024,5,11.84450784593438,24.295197740113
보성읍,2024,6,11.685543964232489,21.7039764359352
보성읍,2024,7,5.569018404907975,20.047954866008464
보성읍,2024,8,11.75402635431918,25.053857350800584
보성읍,2024,9,9.204855842185127,20.48813056379822
보성읍,2024,10,10.530346820809248,21.08781869688385
보성읍,2024,11,12.220700152207002,23.037790697674417
보성읍,2024,12,12.10608695652174,23.39296636085627
보성읍,2024,13,11.923904999538445,25.368264996158615
보은읍,2020,1,33.732016925246825,42.00140845070423
보은읍,2020,2,31.50302114803625,40.71299093655589
보은읍,2020,3,28.92383638928068,45.09590973201693
보은읍,2020,4,27.20779220779221,43.80813008130081
보은읍,2020,5,16.10056657223796,29.419630156472262
보은읍,2020,6,17.543939393939393,30.625185185185185
보은읍,2020,7,6.007112375533429,12.586158192090396
보은읍,2020,8,9.371345029239766,16.4984756097561
보은읍,2020,9,9.35029069767442,17.805232558139537
보은읍,2020,10,18.12168486739469,31.440406976744185
보은읍,2020,11,27.20361990950226,37.68024132730015
보은읍,2020,12,32.521186440677965,41.2090395480226
보은읍,2020,13,21.465534329712984,32.40690072952402
보은읍,2021,1,26.6680790960452,38.92372881355932
보은읍,2021,2,29.502347417840376,41.7296875
보은읍,2021,3,27.101408450704227,56.111424541607896
보은읍,2021,4,19.190962099125365,38.18567251461988
보은읍,2021,5,24.244350282485875,47.82768361581921
보은읍,2021,6,19.32679738562092,29.901800327332243
보은읍,2021,7,9.795774647887324,18.62200282087447
보은읍,2021,8,8.90677966101695,16.967468175388966
보은읍,2021,9,5.8,14.239766081871345
보은읍,2021,10,15.68867924528302,26.15251572327044
보은읍,2021,11,26.964809384164223,40.74524158125915
보은읍,2021,12,25.87026239067056,35.90988372093023
보은읍,2021,13,19.921687505070338,33.77640628471109
보은읍,2022,1,31.22425952045134,38.6774647887324
보은읍,2022,2,27.4850863422292,35.6296875
보은읍,2022,3,25.473980309423347,40.579465541490855
보은읍,2022,4,20.04819277108433,27.289156626506024
보은읍,2022,5,,
보은읍,2022,6,,22.92128279883382
보은읍,2022,7,12.391224862888482,21.59661495063469
보은읍,2022,8,9.045261669024043,18.09732016925247
보은읍,2022,9,9.400293255131963,17.644736842105264
보은읍,2022,10,12.77824858757062,24.584745762711865
보은읍,2022,11,22.71698113207547,40.69763779527559
보은읍,2022,12,23.34225352112676,36.35492957746479
보은읍,2022,13,19.390578197100556,29.461185668455247
보은읍,2023,1,24.468926553672315,42.932203389830505
보은읍,2023,2,29.483464566929133,45.23622047244095
보은읍,2023,3,24.46685472496474,64.53943661971832
보은읍,2023,4,19.138483965014576,68.32069970845481
보은읍,2023,5,14.548660084626237,32.25847457627118
보은읍,2023,6,14.442503639010187,24.92982456140351
보은읍,2023,7,13.69971671388102,19.88135593220339
보은읍,2023,8,13.065063649222065,21.05965909090909
보은읍,2023,9,10.678362573099417,19.25584795321637
보은읍,2023,10,13.223796033994336,27.791489361702126
보은읍,2023,11,15.69170579029734,29.087636932707355
보은읍,2023,12,18.741702741702746,32.41335227272727
보은읍,2023,13,17.63743675303451,35.642183405965405
보은읍,2024,1,19.221745350500715,30.53737658674189
보은읍,2024,2,15.62382445141066,23.924148606811144
보은읍,2024,3,16.59513590844063,41.30156472261736
보은읍,2024,4,16.129032258064516,45.14684287812041
보은읍,2024,5,11.356223175965663,27.86685552407932
보은읍,2024,6,12.95906432748538,25.78801169590644
보은읍,2024,7,7.762108262108262,13.793785310734464
보은읍,2024,8,10.727793696275072,16.687679083094554
보은읍,2024,9,7.309734513274336,13.781204111600587
보은읍,2024,10,8.592905405405405,16.897133220910625
보은읍,2024,11,10.914826498422713,22.80190174326465
보은읍,2024,12,15.220338983050848,29.69915254237288
보은읍,2024,13,12.70106106920035,25.685471335521196
복대동,2020,1,37.668563300142246,50.15155807365439
복대동,2020,2,33.97447447447448,47.43778110944528
복대동,2020,3,28.15909090909091,47.73295454545455
복대동,2020,4,23.25131810193321,46.86267605633803
복대동,2020,5,22.56942496493689,34.48807854137448
복대동,2020,6,23.9249617151608,37.046875
복대동,2020,7,12.224113475177305,17.429184549356222
복대동,2020,8,14.619181946403383,26.229901269393512
복대동,2020,9,13.45131375579598,28.2967542503864
복대동,2020,10,25.17774086378737,40.48338870431893
복대동,2020,11,29.86090775988287,45.18686131386861
복대동,2020,12,28.9873417721519,46.15774647887324
복대동,2020,13,24.48903608657811,38.95864665770531
복대동,2021,1,25.795486600846264,45.091678420310295
복대동,2021,2,29.01136363636364,50.65584415584416
복대동,2021,3,30.831920903954803,72.0296191819464
복대동,2021,4,19.341678939617083,45.0514705882353
복대동,2021,5,23.489270386266096,61.56776034236805
복대동,2021,6,21.82300884955752,38.18879056047198
복대동,2021,7,9.54970760233918,20.298998569384835
복대동,2021,8,11.396198830409356,22.605150214592275
복대동,2021,9,6.679425837320574,16.609720176730487
복대동,2021,10,18.63241678726484,34.78488372093023
복대동,2021,11,28.617429837518465,50.91189427312775
복대동,2021,12,27.450784593437945,47.777460770328105
복대동,2021,13,21.051557733741316,42.131105914522486
복대동,2022,1,32.70180722891566,52.46084337349398
복대동,2022,2,26.503961965134707,44.82884310618066
복대동,2022,3,26.489766081871345,51.29285714285714
복대동,2022,4,19.12684365781711,44.53519061583578
복대동,2022,5,15.513590844062946,34.28307254623044
복대동,2022,6,11.291079812206572,24.31839258114374
복대동,2022,7,13.02406015037594,23.91976225854384
복대동,2022,8,7.665684830633283,18.18741058655221
복대동,2022,9,10.9593984962406,23.4540059347181
복대동,2022,10,15.935622317596566,31.65860597439545
복대동,2022,11,27.397341211226,50.44134897360704
복대동,2022,12,25.94971264367816,42.34620886981402
복대동,2022,13,19.37990576997991,36.81054516361437
복대동,2023,1,31.6011396011396,60.00713266761769
복대동,2023,2,41.14309210526316,66.85197368421052
복대동,2023,3,28.80851063829787,77.95035460992908
복대동,2023,4,20.55886736214605,75.8541973490427
복대동,2023,5,19.160194174757283,42.769470404984425
복대동,2023,6,20.38438880706921,37.22205882352941
복대동,2023,7,15.943536404160476,28.719197707736388
복대동,2023,8,14.854493580599144,29.578125
복대동,2023,9,15.697193500738551,27.575
복대동,2023,10,22.48368794326241,38.93465909090909
복대동,2023,11,24.459138187221395,40.51708766716196
복대동,2023,12,35.10456553755523,52.12665684830633
복대동,2023,13,24.183233986850865,48.17549282111897
복대동,2024,1,27.440677966101696,41.7934936350778
복대동,2024,2,31.13353566009105,37.18816388467375
복대동,2024,3,27.067251461988302,50.29239766081872
복대동,2024,4,23.112259970457902,53.0811209439528
복대동,2024,5,17.683834048640914,33.59148936170213
복대동,2024,6,17.132218844984802,30.99695585996956
복대동,2024,7,8.996996996996996,15.531609195402298
복대동,2024,8,12.547687861271676,21.85348506401138
복대동,2024,9,8.928682170542636,17.15029761904762
복대동,2024,10,17.483734087694483,25.86741889985896
복대동,2024,11,24.088626292466767,33.391176470588235
복대동,2024,12,25.82463768115942,39.876967095851214
복대동,2024,13,20.12001192019972,33.3845479742462
복운리,2022,7,,
복운리,2022,8,10.05179856115108,19.73617021276596
복운리,2022,9,13.924444444444443,29.55800293685756
복운리,2022,10,20.263908701854493,38.95602836879433
복운리,2022,11,32.037974683544306,55.35294117647059
복운리,2022,12,24.334281650071123,44.29261363636363
복운리,2022,13,20.12248160821309,37.57915126625041
복운리,2023,1,31.364942528735632,59.53637660485021
복운리,2023,2,39.15723270440252,63.95283018867924
복운리,2023,3,35.811347517730496,80.75710227272727
복운리,2023,4,25.702830188679247,80.90566037735849
복운리,2023,5,19.818181818181817,48.88494318181818
복운리,2023,6,14.72280178837556,29.2848751835536
복운리,2023,7,13.932634730538922,24.359375
복운리,2023,8,13.208806818181818,24.809929078014186
복운리,2023,9,12.67448680351906,26.069423929098967
복운리,2023,10,18.47167138810198,37.61221590909091
복운리,2023,11,19.25659824046921,38.199683042789225
복운리,2023,12,27.193732193732195,46.44159544159544
복운리,2023,13,22.60960556005404,46.73450085079798
복운리,2024,1,28.82182985553772,44.96147672552167
복운리,2024,2,25.91212121212121,41.60909090909091
복운리,2024,3,25.486524822695035,56.40851063829787
복운리,2024,4,25.37226277372263,59.12554744525548
복운리,2024,5,16.76096181046676,32.526166902404526
복운리,2024,6,17.023494860499266,31.809104258443465
복운리,2024,7,9.291193181818182,17.820113314447593
복운리,2024,8,14.04692082111437,25.65102639296188
복운리,2024,9,10.312865497076023,19.314327485380115
복운리,2024,10,15.93900709219858,30.18439716312057
복운리,2024,11,21.782865583456424,37.81952662721893
복운리,2024,12,19.919148936170213,37.40567375886525
복운리,2024,13,19.2224330372397,36.21958013508402
복정동,2020,1,27.71067415730337,44.92220650636492
복정동,2020,2,26.7357910906298,45.11388455538221
복정동,2020,3,26.40113798008535,47.14040114613181
복정동,2020,4,20.982507288629737,47.03935860058309
복정동,2020,5,16.660056657223794,38.03960396039604
복정동,2020,6,20.2078488372093,45.05523255813954
복정동,2020,7,11.41418439716312,26.09308885754584
복정동,2020,8,11.54054054054054,27.101719197707737
복정동,2020,9,10.049418604651162,24.138282387190685
복정동,2020,10,17.560734463276837,38.3056338028169
복정동,2020,11,26.16318785578748,43.87022900763359
복정동,2020,12,27.089235127478755,44.38613861386138
복정동,2020,13,20.20960974999827,39.267148266146144
복정동,2021,1,20.110105580693816,42.31743666169896
복정동,2021,2,30.3025078369906,49.09177215189873
복정동,2021,3,30.33333333333333,67.47813411078717
복정동,2021,4,15.779239766081872,45.14598540145985
복정동,2021,5,15.862295081967211,69.25980392156863
복정동,2021,6,17.10960960960961,37.51651651651652
복정동,2021,7,11.1671875,28.03416149068323
복정동,2021,8,9.716954022988508,26.992857142857144
복정동,2021,9,5.9298245614035086,18.83553597650513
복정동,2021,10,11.956586826347303,37.34880239520958
복정동,2021,11,25.05061349693252,51.17701863354037
복정동,2021,12,23.3125,41.16477272727273
복정동,2021,13,18.05256313469569,42.86356642749984
복정동,2022,1,29.239376770538243,45.55965909090909
복정동,2022,2,26.54245283018868,42.16745655608215
복정동,2022,3,23.24074074074074,44.106628242074926
복정동,2022,4,19.61953352769679,44.71637426900585
복정동,2022,5,14.070821529745045,35.810810810810814
복정동,2022,6,10.3856,25.16
복정동,2022,7,11.932411674347158,28.97730496453901
복정동,2022,8,7.799715909090909,23.454289732770743
복정동,2022,9,9.399707174231333,25.849635036496352
복정동,2022,10,13.972934472934472,29.1018387553041
복정동,2022,11,23.12205882352941,40.96480938416422
복정동,2022,12,19.972622478386167,38.90922190201729
복정동,2022,13,17.441497994285744,35.398169062014546
복정동,2023,1,26.94691535150645,48.80571428571429
복정동,2023,2,32.604068857589986,46.53634894991922
복정동,2023,3,31.1699716713881,70.00143061516452
복정동,2023,4,19.31625183016105,64.7991202346041
복정동,2023,5,15.064377682403434,39.85959885386819
복정동,2023,6,13.56797583081571,31.54984894259819
복정동,2023,7,12.14903129657228,29.544918998527248
복정동,2023,8,11.22222222222222,26.52773826458037
복정동,2023,9,9.947521865889213,25.547584187408493
복정동,2023,10,12.778723404255318,29.45922746781116
복정동,2023,11,12.78544061302682,29.08529945553539
복정동,2023,12,21.257790368271955,35.869942196531795
복정동,2023,13,18.234190916175212,39.79889770435525
복정동,2024,1,23.20425531914893,34.79971590909091
복정동,2024,2,20.81942336874052,31.73141122913505
복정동,2024,3,19.37126600284495,46.07681365576102
복정동,2024,4,17.64817518248175,48.38102189781022
복정동,2024,5,12.632911392405065,29.536619718309858
복정동,2024,6,15.362406015037594,32.186186186186184
복정동,2024,7,9.683211678832118,23.74852071005917
복정동,2024,8,13.147887323943662,28.9409282700422
복정동,2024,9,9.052401746724891,21.13808139534884
복정동,2024,10,11.365192582025678,24.100430416068868
복정동,2024,11,14.344525547445256,30.240524781341108
복정동,2024,12,17.0,36.79290780141844
복정동,2024,13,15.302638013302534,32.30609683088099
본동,2020,1,,
본동,2020,2,,
본동,2020,3,21.984375,36.896
본동,2020,4,22.52777777777778,42.04105571847507
본동,2020,5,23.38569424964937,39.05374823196605
본동,2020,6,23.80780780780781,35.59940209267563
본동,2020,7,16.22238586156112,21.540197461212976
본동,2020,8,17.87,23.978813559322035
본동,2020,9,16.303490136570563,24.965671641791044
본동,2020,10,20.75957120980092,39.38591117917305
본동,2020,11,23.96417445482866,44.98761609907121
본동,2020,12,26.51343705799152,44.39038189533239
본동,2020,13,21.333871355598774,35.283879787901945
본동,2021,1,23.926136363636363,46.39321074964639
본동,2021,2,25.34267912772585,45.283489096573206
본동,2021,3,23.716101694915253,60.5444287729196
본동,2021,4,17.069767441860463,43.36695906432749
본동,2021,5,19.614084507042254,41.31645569620253
본동,2021,6,22.0,34.27906976744186
본동,2021,7,13.219476744186046,19.03541076487252
본동,2021,8,13.43839541547278,21.456090651558075
본동,2021,9,12.46470588235294,18.899416909620992
본동,2021,10,17.11295681063123,29.903654485049834
본동,2021,11,25.15045592705167,46.68996960486322
본동,2021,12,23.0409604519774,45.067796610169495
본동,2021,13,19.674643363904355,37.68632934777043
본동,2022,1,25.634042553191488,44.00707213578501
본동,2022,2,23.74367088607595,40.40506329113924
본동,2022,3,23.31660231660232,49.5703125
본동,2022,4,17.493372606774667,39.60444444444445
본동,2022,5,17.196301564722617,35.9241773962804
본동,2022,6,12.056047197640115,22.31905465288036
본동,2022,7,12.015759312320917,20.29101283880172
본동,2022,8,9.853067047075609,18.777936962750715
본동,2022,9,10.21613394216134,22.428353658536587
본동,2022,10,13.475852272727272,27.87659574468085
본동,2022,11,26.33333333333333,48.37719298245614
본동,2022,12,23.86552217453505,41.89857142857143
본동,2022,13,17.933308767263387,34.28998233636057
본동,2023,1,28.38,51.21714285714286
본동,2023,2,32.321370309951064,50.26656151419559
본동,2023,3,27.216216216216218,66.90625
본동,2023,4,20.16029411764706,68.29264705882353
본동,2023,5,17.33808844507846,36.75320970042796
본동,2023,6,16.488855869242197,25.802067946824224
본동,2023,7,15.931330472103005,23.86039886039886
본동,2023,8,10.794326241134751,17.667140825035563
본동,2023,9,10.762996941896024,19.783206106870228
본동,2023,10,16.6875,32.34801136363637
본동,2023,11,19.54490106544901,34.84779299847793
본동,2023,12,24.85428571428572,41.901428571428575
본동,2023,13,20.04001378275029,39.13715481693847
본동,2024,1,24.633001422475107,40.12660028449502
본동,2024,2,18.51750380517504,29.838905775075983
본동,2024,3,19.28022759601707,44.48079658605975
본동,2024,4,21.75073313782991,57.32205882352941
본동,2024,5,14.038297872340426,30.28368794326241
본동,2024,6,15.113323124042878,28.341500765696782
본동,2024,7,9.149359886201992,15.92460881934566
본동,2024,8,11.522857142857143,17.50857142857143
본동,2024,9,10.101321585903085,17.32745961820852
본동,2024,10,12.719424460431656,24.1587982832618
본동,2024,11,16.665644171779142,29.72434915773354
본동,2024,12,16.539772727272727,30.052556818181817
본동,2024,13,15.835955577693847,30.42415785861851
본오동,2020,1,36.9601706970128,46.98985507246377
본오동,2020,2,28.812111801242235,42.86990595611285
본오동,2020,3,18.771306818181817,45.96170212765958
본오동,2020,4,12.06838905775076,43.93382352941177
본오동,2020,5,16.93993993993994,37.07614942528736
본오동,2020,6,21.686676427525622,39.08247422680412
본오동,2020,7,15.712589073634204,25.5825
본오동,2020,8,,
본오동,2020,9,,
본오동,2020,10,17.232365145228215,39.7344398340249
본오동,2020,11,24.86149162861492,41.311764705882354
본오동,2020,12,31.562589928057555,43.97421203438395
본오동,2020,13,22.460763051718807,40.651682691203064
본오동,2021,1,24.84322033898305,41.03120567375886
본오동,2021,2,35.28346456692913,51.39178515007899
본오동,2021,3,38.20056497175141,70.38494318181819
본오동,2021,4,18.91629955947137,39.09838472834068
본오동,2021,5,20.24355300859599,57.22812051649928
본오동,2021,6,19.10089020771513,28.411851851851853
본오동,2021,7,13.55240793201133,21.89985486211901
본오동,2021,8,11.825396825396826,19.42879499217528
본오동,2021,9,8.770250368188513,14.476900149031296
본오동,2021,10,15.6390977443609,26.597968069666184
